order_id,item_id,customer_id,quantity,price,order_date,location,delivery_time
3823,1,403,1,12.99,2025-03-09,Dallas,27
3824,1,127,1,12.99,2025-06-24,Dallas,34
3825,5,296,1,4.99,2025-05-07,Atlanta,29
3826,4,988,3,26.97,2024-12-30,Atlanta,22
3827,2,20,3,32.97,2025-05-14,New York,45
3828,3,497,3,34.47,2025-05-25,Miami,39
3829,2,342,1,10.99,2025-01-24,Dallas,20
3830,5,155,3,14.97,2025-03-13,Dallas,30
3831,2,254,2,21.98,2025-05-30,New York,39
3832,4,604,3,26.97,2025-02-26,Chicago,22
3833,4,435,2,17.98,2025-01-07,Atlanta,41
3834,5,121,2,9.98,2025-04-30,Miami,24
3835,3,546,2,22.98,2025-06-19,Miami,17
3836,2,18,3,32.97,2025-03-11,Chicago,27
3837,3,346,2,22.98,2025-03-20,Dallas,41
3838,5,777,1,4.99,2025-06-02,Atlanta,28
3839,2,435,2,21.98,2025-01-22,Miami,33
3840,1,841,3,38.97,2025-01-27,Miami,34
3841,5,931,1,4.99,2025-03-06,Chicago,36
3842,4,601,1,8.99,2025-01-18,Miami,40
3843,1,380,3,38.97,2025-01-08,New York,31
3844,4,139,1,8.99,2024-12-30,Chicago,41
3845,5,995,1,4.99,2025-03-28,Atlanta,36
3846,1,315,1,12.99,2025-04-28,Atlanta,22
3847,3,877,1,11.49,2025-02-14,Miami,29
3848,3,130,1,11.49,2025-01-20,Chicago,40
3849,3,931,2,22.98,2025-04-16,Miami,39
3850,3,904,1,11.49,2025-06-08,Dallas,30
3851,5,375,2,9.98,2025-05-14,Miami,25
3852,3,74,1,11.49,2025-04-21,New York,22
3853,2,114,1,10.99,2025-01-27,Chicago,16
3854,4,873,3,26.97,2025-06-07,Miami,34
3855,4,291,3,26.97,2025-05-27,Atlanta,31
3856,5,53,3,14.97,2025-02-01,New York,39
3857,5,59,1,4.99,2025-02-09,Atlanta,15
3858,1,482,1,12.99,2025-03-05,Atlanta,16
3859,3,640,2,22.98,2025-02-21,New York,31
3860,4,721,1,8.99,2025-03-15,Chicago,41
3861,5,930,1,4.99,2025-03-13,New York,29
3862,3,887,1,11.49,2025-02-12,Miami,21
3863,3,881,2,22.98,2025-01-14,Chicago,29
3864,3,374,1,11.49,2025-04-19,New York,29
3865,2,825,2,21.98,2025-01-07,Miami,16
3866,3,564,3,34.47,2024-12-30,Atlanta,44
3867,2,159,2,21.98,2025-06-29,Dallas,21
3868,2,557,2,21.98,2025-02-19,Dallas,15
3869,5,190,3,14.97,2025-05-28,Chicago,22
3870,1,611,2,25.98,2025-03-28,Chicago,19
3871,5,758,3,14.97,2025-04-24,Dallas,32
3872,1,867,2,25.98,2025-06-13,New York,20
3873,1,53,1,12.99,2025-03-30,Dallas,23
3874,2,732,1,10.99,2024-12-30,Miami,35
3875,4,957,3,26.97,2025-04-17,Miami,29
3876,5,105,3,14.97,2025-05-16,Miami,39
3877,5,739,2,9.98,2025-06-16,New York,35
3878,2,179,1,10.99,2025-03-11,Chicago,34
3879,2,934,1,10.99,2025-01-11,Atlanta,28
3880,2,479,2,21.98,2025-04-24,Dallas,33
3881,1,971,3,38.97,2025-06-19,New York,15
3882,2,313,3,32.97,2025-06-04,New York,17
3883,5,510,1,4.99,2025-03-25,Dallas,23
3884,1,625,2,25.98,2025-04-14,Chicago,20
3885,5,466,2,9.98,2025-02-11,Dallas,38
3886,3,787,3,34.47,2025-04-21,Atlanta,35
3887,1,59,1,12.99,2025-05-27,Atlanta,36
3888,4,934,2,17.98,2025-03-08,New York,33
3889,4,624,3,26.97,2025-06-07,Miami,45
3890,4,608,1,8.99,2025-01-09,Miami,16
3891,1,534,1,12.99,2025-01-01,New York,29
3892,2,184,1,10.99,2025-04-21,New York,36
3893,3,528,2,22.98,2025-01-01,New York,32
3894,4,317,1,8.99,2025-05-24,Atlanta,36
3895,1,63,1,12.99,2025-04-19,Atlanta,28
3896,3,796,2,22.98,2025-03-05,Miami,17
3897,4,627,1,8.99,2025-04-15,Miami,25
3898,5,3,3,14.97,2025-05-07,Atlanta,23
3899,1,514,2,25.98,2025-04-07,New York,41
3900,5,135,2,9.98,2025-06-10,Dallas,41
3901,5,913,3,14.97,2025-01-23,Dallas,26
3902,3,506,3,34.47,2025-04-06,Chicago,45
3903,1,235,1,12.99,2025-05-08,Miami,41
3904,5,813,2,9.98,2025-06-02,Atlanta,44
3905,5,64,2,9.98,2025-01-07,Dallas,27
3906,5,433,2,9.98,2025-05-04,Chicago,23
3907,1,706,2,25.98,2025-04-06,Dallas,44
3908,3,355,1,11.49,2025-05-16,Dallas,19
3909,2,692,2,21.98,2025-03-17,Dallas,39
3910,1,44,2,25.98,2025-05-24,Miami,33
3911,3,300,2,22.98,2025-05-26,Miami,30
3912,2,91,3,32.97,2025-01-25,New York,28
3913,3,871,3,34.47,2025-02-01,Chicago,43
3914,5,364,3,14.97,2025-04-08,Dallas,18
3915,3,782,3,34.47,2025-02-09,New York,37
3916,5,454,1,4.99,2025-06-06,Dallas,43
3917,5,975,2,9.98,2025-03-09,New York,21
3918,5,41,3,14.97,2025-03-23,New York,38
3919,3,633,1,11.49,2025-05-20,Miami,32
3920,1,933,2,25.98,2025-03-04,Chicago,43
3921,4,653,3,26.97,2025-04-21,Chicago,43
3922,3,397,1,11.49,2025-04-10,Atlanta,22
3923,1,601,3,38.97,2025-04-21,Chicago,39
3924,2,557,1,10.99,2025-04-05,Miami,22
3925,1,648,3,38.97,2025-05-19,New York,24
3926,3,417,2,22.98,2025-03-31,Atlanta,40
3927,5,958,3,14.97,2025-03-17,New York,16
3928,5,737,2,9.98,2025-03-17,New York,20
3929,1,746,1,12.99,2025-02-22,Atlanta,30
3930,3,853,1,11.49,2025-03-12,Atlanta,35
3931,5,57,3,14.97,2025-01-11,Chicago,30
3932,5,458,1,4.99,2025-01-11,Chicago,33
3933,2,185,1,10.99,2025-01-24,Chicago,16
3934,1,456,1,12.99,2025-03-13,Dallas,32
3935,5,573,2,9.98,2025-03-06,Atlanta,42
3936,3,309,1,11.49,2025-04-22,Chicago,34
3937,2,858,3,32.97,2025-05-13,Miami,20
3938,3,998,2,22.98,2025-01-14,Atlanta,23
3939,5,490,3,14.97,2025-04-13,New York,22
3940,3,589,3,34.47,2025-03-10,Miami,31
3941,2,419,2,21.98,2025-02-24,Chicago,28
3942,2,466,1,10.99,2025-04-19,New York,35
3943,3,544,3,34.47,2025-03-29,Atlanta,40
3944,3,246,1,11.49,2025-06-18,Miami,41
3945,2,610,3,32.97,2025-04-21,Chicago,34
3946,5,620,3,14.97,2025-05-31,Atlanta,25
3947,1,754,3,38.97,2025-04-12,Atlanta,42
3948,4,314,3,26.97,2025-05-06,New York,27
3949,1,752,1,12.99,2025-04-24,New York,24
3950,5,932,3,14.97,2025-02-24,Atlanta,39
3951,1,16,2,25.98,2025-06-26,New York,35
3952,3,90,1,11.49,2025-02-06,Miami,41
3953,3,809,2,22.98,2025-04-20,Dallas,34
3954,4,849,2,17.98,2025-01-12,New York,44
3955,1,741,3,38.97,2025-01-11,Dallas,37
3956,3,368,3,34.47,2025-04-12,New York,32
3957,2,226,3,32.97,2025-02-14,Dallas,40
3958,4,836,1,8.99,2025-06-15,New York,37
3959,3,615,1,11.49,2025-01-16,New York,38
3960,1,586,2,25.98,2025-05-21,Miami,18
3961,2,353,1,10.99,2025-06-13,Atlanta,29
3962,4,905,1,8.99,2025-05-01,Chicago,34
3963,5,996,3,14.97,2025-04-12,Dallas,23
3964,1,849,3,38.97,2025-04-12,Miami,22
3965,1,517,3,38.97,2025-02-09,New York,44
3966,5,76,2,9.98,2025-01-18,Chicago,37
3967,1,820,2,25.98,2025-03-23,Atlanta,21
3968,4,297,3,26.97,2025-04-12,Atlanta,42
3969,2,351,2,21.98,2025-03-17,Dallas,25
3970,5,319,2,9.98,2025-02-22,Chicago,44
3971,5,660,3,14.97,2025-02-07,New York,45
3972,1,641,3,38.97,2025-05-08,Atlanta,20
3973,4,33,3,26.97,2025-05-27,Miami,34
3974,3,366,3,34.47,2025-06-28,New York,28
3975,4,196,2,17.98,2025-02-23,New York,20
3976,3,29,2,22.98,2025-06-24,New York,22
3977,5,435,2,9.98,2025-04-29,Atlanta,37
3978,2,41,1,10.99,2025-04-21,Atlanta,40
3979,1,411,3,38.97,2025-04-10,New York,38
3980,4,748,3,26.97,2025-02-19,New York,34
3981,1,656,2,25.98,2025-06-13,Chicago,16
3982,4,291,1,8.99,2025-02-20,Dallas,43
3983,4,930,2,17.98,2025-03-29,Atlanta,23
3984,4,673,1,8.99,2025-01-03,New York,38
3985,3,163,2,22.98,2025-05-12,Miami,35
3986,2,894,3,32.97,2025-04-02,Chicago,21
3987,5,455,2,9.98,2025-03-19,Dallas,23
3988,3,108,2,22.98,2025-02-03,Dallas,36
3989,1,384,2,25.98,2025-05-13,Miami,42
3990,5,383,3,14.97,2025-02-24,Chicago,33
3991,4,781,2,17.98,2025-06-20,Dallas,33
3992,5,93,2,9.98,2025-01-11,Miami,44
3993,1,719,2,25.98,2025-03-29,Chicago,34
3994,5,657,1,4.99,2025-02-16,Miami,35
3995,4,815,3,26.97,2025-02-21,Miami,29
3996,4,471,1,8.99,2025-04-11,Dallas,19
3997,3,49,1,11.49,2025-02-22,Chicago,42
3998,4,503,3,26.97,2025-06-22,Dallas,40
3999,4,870,3,26.97,2025-05-11,Dallas,32
4000,4,522,2,17.98,2025-04-08,Dallas,42
4001,2,446,1,10.99,2025-05-25,Miami,24
4002,1,7,1,12.99,2025-01-17,New York,35
4003,4,123,3,26.97,2025-01-30,Miami,39
4004,4,278,3,26.97,2025-06-25,Atlanta,26
4005,4,953,2,17.98,2025-04-21,Chicago,33
4006,3,551,3,34.47,2025-02-10,Chicago,32
4007,4,277,3,26.97,2025-06-25,Miami,21
4008,5,421,1,4.99,2025-04-09,New York,42
4009,5,533,2,9.98,2025-02-19,Dallas,40
4010,2,133,3,32.97,2025-06-02,New York,21
4011,2,252,1,10.99,2025-06-29,Atlanta,20
4012,5,163,2,9.98,2025-03-30,Miami,38
4013,1,703,3,38.97,2025-01-28,Dallas,26
4014,3,424,3,34.47,2025-04-27,Dallas,43
4015,1,67,3,38.97,2025-04-29,Chicago,15
4016,3,838,2,22.98,2025-06-18,Atlanta,38
4017,1,18,2,25.98,2025-03-20,Chicago,23
4018,2,340,2,21.98,2025-05-09,Dallas,22
4019,3,914,3,34.47,2025-04-07,Chicago,21
4020,4,600,1,8.99,2025-03-10,Chicago,33
4021,1,692,3,38.97,2025-04-13,Atlanta,45
4022,4,95,1,8.99,2025-01-13,Chicago,39
4023,3,145,1,11.49,2025-04-30,Miami,38
4024,1,535,1,12.99,2025-05-09,Atlanta,35
4025,4,439,1,8.99,2025-01-29,Miami,35
4026,1,668,1,12.99,2025-02-16,Dallas,29
4027,1,491,3,38.97,2025-04-06,Miami,15
4028,5,750,1,4.99,2025-04-08,Miami,40
4029,4,755,2,17.98,2025-05-08,Miami,43
4030,5,308,1,4.99,2025-04-01,Miami,23
4031,5,941,3,14.97,2025-01-09,Chicago,32
4032,3,96,2,22.98,2025-03-07,Miami,26
4033,1,607,2,25.98,2025-02-12,Chicago,21
4034,5,616,3,14.97,2025-01-13,Miami,29
4035,5,699,1,4.99,2025-06-19,Miami,16
4036,4,220,3,26.97,2025-04-17,Chicago,35
4037,1,465,2,25.98,2025-02-12,Dallas,27
4038,1,855,1,12.99,2025-03-18,Atlanta,21
4039,5,14,1,4.99,2025-04-03,Chicago,17
4040,3,681,1,11.49,2025-06-07,Miami,38
4041,3,164,3,34.47,2025-01-12,Atlanta,15
4042,1,49,3,38.97,2025-03-03,Atlanta,17
4043,2,572,1,10.99,2025-06-18,Miami,34
4044,4,158,2,17.98,2025-01-12,Atlanta,29
4045,4,715,3,26.97,2025-06-23,Atlanta,33
4046,2,86,2,21.98,2025-01-18,Miami,43
4047,4,879,3,26.97,2025-05-21,Chicago,15
4048,3,299,2,22.98,2025-06-19,Dallas,32
4049,4,594,1,8.99,2025-03-02,Miami,34
4050,1,505,3,38.97,2025-02-16,New York,36
4051,3,680,2,22.98,2025-03-09,Atlanta,26
4052,3,134,2,22.98,2025-06-17,Miami,39
4053,3,557,3,34.47,2025-01-12,Chicago,40
4054,1,683,3,38.97,2025-02-17,Miami,33
4055,5,361,2,9.98,2025-04-19,Miami,32
4056,5,31,3,14.97,2025-01-30,Atlanta,37
4057,1,84,3,38.97,2025-04-25,Atlanta,22
4058,2,440,3,32.97,2025-01-01,Chicago,38
4059,3,983,2,22.98,2025-03-02,Miami,34
4060,5,218,1,4.99,2025-02-13,Dallas,17
4061,5,394,1,4.99,2025-05-14,Miami,41
4062,3,259,2,22.98,2025-05-24,New York,15
4063,4,940,3,26.97,2025-06-21,Atlanta,22
4064,3,924,3,34.47,2025-02-18,Miami,29
4065,5,952,1,4.99,2025-05-02,New York,45
4066,2,734,2,21.98,2025-05-27,Atlanta,42
4067,3,233,2,22.98,2025-04-05,Chicago,44
4068,2,526,1,10.99,2025-04-04,Dallas,27
4069,4,42,2,17.98,2025-01-09,Dallas,34
4070,3,417,2,22.98,2025-03-11,Dallas,16
4071,1,254,1,12.99,2025-02-06,Dallas,16
4072,2,850,3,32.97,2025-03-10,Chicago,18
4073,1,15,3,38.97,2025-02-04,Dallas,31
4074,4,65,1,8.99,2025-02-10,New York,27
4075,2,671,2,21.98,2025-06-25,Dallas,28
4076,3,149,1,11.49,2025-04-24,Chicago,29
4077,3,716,1,11.49,2025-02-01,Atlanta,34
4078,3,941,1,11.49,2025-05-04,New York,21
4079,5,189,3,14.97,2025-06-05,Miami,34
4080,3,898,1,11.49,2024-12-29,New York,43
4081,3,668,3,34.47,2025-05-20,New York,24
4082,2,673,2,21.98,2025-01-19,Chicago,22
4083,5,144,3,14.97,2025-03-21,Dallas,24
4084,5,83,3,14.97,2025-01-05,New York,17
4085,4,343,2,17.98,2025-05-04,Chicago,30
4086,1,401,1,12.99,2025-03-15,Atlanta,37
4087,1,530,3,38.97,2025-05-21,Miami,21
4088,5,790,2,9.98,2025-05-13,Chicago,39
4089,4,342,1,8.99,2025-06-23,Dallas,24
4090,2,239,1,10.99,2025-01-27,Miami,38
4091,1,164,1,12.99,2025-06-19,Chicago,16
4092,3,598,1,11.49,2025-05-01,Dallas,30
4093,1,582,3,38.97,2025-03-05,Dallas,15
4094,5,614,3,14.97,2025-03-06,New York,36
4095,1,175,3,38.97,2024-12-31,New York,27
4096,5,879,2,9.98,2025-02-16,Atlanta,35
4097,4,607,2,17.98,2025-05-08,Dallas,40
4098,5,610,1,4.99,2025-06-18,Chicago,43
4099,5,942,1,4.99,2025-03-25,Chicago,32
4100,2,554,1,10.99,2025-03-19,Atlanta,33
4101,3,909,3,34.47,2025-06-03,Chicago,37
4102,5,729,1,4.99,2025-05-01,Dallas,15
4103,5,439,2,9.98,2025-01-01,Miami,24
4104,2,497,3,32.97,2025-01-29,Dallas,30
4105,5,664,3,14.97,2025-04-24,Atlanta,34
4106,1,109,1,12.99,2025-01-23,Atlanta,20
4107,2,622,2,21.98,2025-05-29,Chicago,35
4108,2,3,3,32.97,2025-02-16,Dallas,20
4109,2,800,2,21.98,2025-02-02,Atlanta,45
4110,2,292,1,10.99,2025-05-20,Dallas,20
4111,5,205,3,14.97,2025-04-26,Chicago,42
4112,3,145,1,11.49,2025-06-16,Atlanta,17
4113,4,971,2,17.98,2025-02-07,Dallas,45
4114,5,103,2,9.98,2025-03-28,Atlanta,18
4115,2,972,2,21.98,2025-01-11,Miami,35
4116,3,160,2,22.98,2025-02-23,Dallas,44
4117,4,983,1,8.99,2025-01-02,New York,44
4118,1,729,2,25.98,2025-02-17,Miami,22
4119,2,867,2,21.98,2025-01-18,Dallas,29
4120,5,109,2,9.98,2025-05-12,Miami,38
4121,4,403,1,8.99,2025-05-09,Chicago,34
4122,3,16,3,34.47,2025-02-17,Dallas,40
4123,1,407,1,12.99,2025-04-01,Dallas,28
4124,4,564,1,8.99,2025-01-18,Atlanta,19
4125,4,335,3,26.97,2025-06-08,New York,24
4126,2,187,3,32.97,2025-04-15,Chicago,44
4127,3,617,3,34.47,2025-05-22,Chicago,40
4128,2,630,1,10.99,2025-05-10,New York,31
4129,4,673,2,17.98,2025-01-31,Chicago,33
4130,5,652,3,14.97,2025-05-07,New York,22
4131,5,116,3,14.97,2025-04-03,Dallas,25
4132,2,4,3,32.97,2025-03-29,Dallas,43
4133,2,454,2,21.98,2025-01-06,Atlanta,35
4134,3,136,3,34.47,2025-02-22,Miami,42
4135,5,333,1,4.99,2025-02-28,Dallas,41
4136,3,928,2,22.98,2025-06-12,Dallas,17
4137,4,88,3,26.97,2025-03-13,New York,39
4138,5,712,1,4.99,2025-06-15,Chicago,24
4139,4,814,3,26.97,2025-03-09,New York,25
4140,3,894,3,34.47,2025-02-21,Chicago,22
4141,1,849,3,38.97,2025-06-28,Dallas,34
4142,3,200,2,22.98,2025-03-31,Miami,45
4143,5,700,1,4.99,2025-04-20,Atlanta,43
4144,1,547,3,38.97,2025-01-04,Atlanta,17
4145,1,141,1,12.99,2025-04-22,Chicago,43
4146,1,971,2,25.98,2025-02-02,Miami,18
4147,1,995,1,12.99,2025-03-26,Dallas,27
4148,5,412,2,9.98,2025-01-09,New York,27
4149,3,940,1,11.49,2025-01-11,New York,37
4150,3,999,3,34.47,2025-04-21,Chicago,43
4151,5,197,3,14.97,2025-05-30,New York,21
4152,4,370,3,26.97,2025-01-12,Miami,42
4153,3,251,2,22.98,2025-01-24,Dallas,29
4154,2,645,2,21.98,2025-02-07,New York,18
4155,3,20,1,11.49,2025-03-05,Dallas,25
4156,1,841,1,12.99,2025-03-13,Miami,15
4157,4,230,3,26.97,2025-04-02,Miami,22
4158,3,838,2,22.98,2025-04-18,Atlanta,44
4159,5,699,1,4.99,2025-05-10,Dallas,25
4160,3,494,3,34.47,2025-01-20,Atlanta,24
4161,3,611,3,34.47,2025-01-27,Miami,41
4162,4,2,3,26.97,2025-06-12,Dallas,15
4163,2,258,1,10.99,2025-02-07,Dallas,45
4164,5,372,2,9.98,2025-01-18,New York,33
4165,5,328,2,9.98,2025-01-09,Miami,35
4166,1,410,3,38.97,2025-01-16,New York,45
4167,1,724,1,12.99,2025-01-05,Dallas,35
4168,5,256,2,9.98,2025-06-24,Miami,20
4169,3,778,1,11.49,2025-03-01,Dallas,41
4170,5,363,3,14.97,2025-05-23,New York,44
4171,5,996,3,14.97,2025-05-27,Chicago,19
4172,2,53,1,10.99,2025-01-04,Miami,28
4173,2,142,2,21.98,2025-06-08,Atlanta,19
4174,4,175,1,8.99,2025-01-19,Chicago,20
4175,3,888,1,11.49,2025-06-02,Chicago,34
4176,3,254,1,11.49,2025-05-10,Atlanta,21
4177,3,582,3,34.47,2025-01-18,Miami,23
4178,4,718,3,26.97,2025-01-25,Miami,18
4179,5,799,2,9.98,2025-04-04,Atlanta,33
4180,5,57,1,4.99,2025-01-20,Dallas,36
4181,4,339,2,17.98,2025-02-19,Miami,22
4182,5,397,3,14.97,2025-02-06,Atlanta,27
4183,1,27,3,38.97,2025-04-20,Chicago,37
4184,1,395,3,38.97,2025-02-10,New York,36
4185,1,979,2,25.98,2025-04-13,New York,31
4186,5,642,1,4.99,2025-03-09,Miami,35
4187,1,936,2,25.98,2025-06-02,Atlanta,17
4188,4,338,1,8.99,2025-03-05,Miami,24
4189,3,255,1,11.49,2025-01-25,Dallas,20
4190,4,392,2,17.98,2025-06-07,Atlanta,33
4191,3,576,2,22.98,2025-03-07,New York,45
4192,4,309,2,17.98,2025-01-12,New York,23
4193,2,384,1,10.99,2025-04-18,Dallas,26
4194,1,612,3,38.97,2025-03-16,Chicago,45
4195,1,966,2,25.98,2025-01-13,Dallas,41
4196,4,228,1,8.99,2025-05-27,Miami,30
4197,2,670,3,32.97,2025-01-31,New York,25
4198,1,322,3,38.97,2025-06-15,Dallas,21
4199,1,288,1,12.99,2025-03-01,Atlanta,45
4200,3,846,2,22.98,2025-04-05,Chicago,45
4201,1,933,2,25.98,2025-01-15,Atlanta,43
4202,1,349,3,38.97,2025-04-14,Chicago,40
4203,4,510,1,8.99,2025-06-25,Chicago,37
4204,5,206,1,4.99,2025-02-12,Dallas,44
4205,5,838,2,9.98,2025-04-10,Chicago,34
4206,5,746,2,9.98,2025-02-24,Dallas,27
4207,1,404,3,38.97,2025-01-26,Dallas,41
4208,5,764,3,14.97,2025-01-18,Miami,26
4209,2,864,1,10.99,2025-04-22,Miami,40
4210,3,945,3,34.47,2025-05-19,Atlanta,17
4211,2,3,3,32.97,2025-05-14,Miami,26
4212,2,535,2,21.98,2025-06-09,Chicago,30
4213,3,287,2,22.98,2025-04-02,New York,23
4214,1,584,1,12.99,2025-06-23,Miami,41
4215,1,331,2,25.98,2025-01-12,Chicago,33
4216,1,319,1,12.99,2025-06-25,Atlanta,29
4217,5,780,2,9.98,2025-01-31,Atlanta,30
4218,1,260,2,25.98,2025-03-23,Miami,16
4219,1,840,2,25.98,2025-05-22,New York,33
4220,1,796,1,12.99,2025-06-06,New York,20
4221,2,717,2,21.98,2025-03-23,Dallas,28
4222,3,297,3,34.47,2025-03-25,Atlanta,28
4223,5,554,2,9.98,2025-01-06,Atlanta,43
4224,2,66,2,21.98,2025-06-08,Chicago,23
4225,5,320,1,4.99,2025-02-24,New York,38
4226,5,254,3,14.97,2025-06-27,Dallas,32
4227,4,876,3,26.97,2025-06-27,Chicago,33
4228,5,308,3,14.97,2025-04-09,New York,43
4229,2,234,3,32.97,2025-01-18,Chicago,34
4230,3,381,3,34.47,2025-02-13,Miami,33
4231,3,35,1,11.49,2025-04-15,Miami,43
4232,1,688,2,25.98,2025-06-07,New York,34
4233,1,779,1,12.99,2025-03-20,Dallas,22
4234,1,733,2,25.98,2025-06-12,Chicago,28
4235,4,748,1,8.99,2025-03-14,New York,23
4236,2,715,2,21.98,2025-06-03,Miami,42
4237,2,447,1,10.99,2025-04-13,Chicago,22
4238,2,980,1,10.99,2025-01-29,Chicago,28
4239,5,218,1,4.99,2025-05-06,Atlanta,34
4240,5,720,3,14.97,2025-06-15,New York,20
4241,3,580,3,34.47,2025-02-17,Miami,34
4242,3,805,3,34.47,2025-02-19,Dallas,28
4243,3,728,2,22.98,2025-02-24,Atlanta,43
4244,5,53,3,14.97,2025-05-27,Chicago,28
4245,1,209,1,12.99,2025-04-21,Dallas,27
4246,1,558,3,38.97,2025-03-09,Miami,23
4247,4,281,1,8.99,2025-02-11,Miami,40
4248,5,873,2,9.98,2025-06-20,Dallas,31
4249,4,322,3,26.97,2025-05-13,New York,27
4250,1,447,1,12.99,2025-05-31,Dallas,19
4251,1,952,3,38.97,2025-02-02,Miami,41
4252,3,960,3,34.47,2025-02-20,New York,25
4253,2,213,1,10.99,2025-01-11,Miami,20
4254,4,189,1,8.99,2025-03-22,Dallas,32
4255,3,872,1,11.49,2025-01-30,Dallas,34
4256,2,287,3,32.97,2025-06-22,New York,29
4257,2,119,3,32.97,2025-05-19,Miami,17
4258,5,318,2,9.98,2025-03-07,Chicago,27
4259,2,573,1,10.99,2025-03-21,Chicago,41
4260,4,574,2,17.98,2025-05-05,Miami,30
4261,1,208,1,12.99,2025-03-07,Chicago,41
4262,2,712,2,21.98,2025-01-17,Chicago,36
4263,2,92,3,32.97,2025-02-22,Atlanta,33
4264,1,7,3,38.97,2025-06-22,Chicago,24
4265,2,535,1,10.99,2025-01-13,Chicago,25
4266,4,363,2,17.98,2025-06-02,Miami,40
4267,5,14,2,9.98,2025-04-26,New York,42
4268,2,388,3,32.97,2025-05-27,Miami,32
4269,3,867,1,11.49,2025-05-14,Miami,21
4270,2,448,3,32.97,2025-02-14,Atlanta,40
4271,4,256,2,17.98,2025-01-13,Dallas,23
4272,2,762,3,32.97,2025-02-22,Chicago,44
4273,5,698,2,9.98,2025-03-30,Chicago,16
4274,4,523,3,26.97,2025-06-14,Atlanta,34
4275,4,389,3,26.97,2025-01-12,Chicago,31
4276,4,190,2,17.98,2025-06-08,New York,28
4277,2,798,3,32.97,2025-01-15,Chicago,25
4278,4,182,2,17.98,2025-01-31,Miami,40
4279,2,322,2,21.98,2025-06-12,Dallas,32
4280,5,39,3,14.97,2025-01-20,Miami,22
4281,3,935,2,22.98,2025-02-25,Dallas,37
4282,3,517,3,34.47,2025-01-17,New York,21
4283,5,328,2,9.98,2025-05-05,Miami,20
4284,5,573,2,9.98,2025-06-25,Atlanta,41
4285,3,455,3,34.47,2025-03-22,Atlanta,41
4286,1,329,2,25.98,2025-03-16,Chicago,19
4287,3,686,3,34.47,2025-04-07,Miami,23
4288,2,660,2,21.98,2025-03-08,Chicago,27
4289,2,315,2,21.98,2025-05-21,Miami,37
4290,3,723,1,11.49,2025-05-01,New York,27
4291,5,794,3,14.97,2025-04-12,Atlanta,24
4292,1,84,1,12.99,2025-06-22,Chicago,20
4293,5,284,3,14.97,2025-02-06,New York,33
4294,5,602,2,9.98,2025-05-09,Dallas,24
4295,1,234,1,12.99,2025-04-10,Dallas,22
4296,1,554,3,38.97,2025-05-03,Atlanta,19
4297,1,139,2,25.98,2025-03-18,Atlanta,30
4298,2,514,1,10.99,2025-05-15,Dallas,35
4299,1,778,1,12.99,2025-02-02,Atlanta,36
4300,5,502,3,14.97,2025-02-13,Dallas,43
4301,3,53,1,11.49,2025-02-06,Dallas,17
4302,5,424,2,9.98,2025-04-02,Miami,30
4303,2,961,2,21.98,2025-01-21,Chicago,44
4304,1,620,2,25.98,2025-06-13,Miami,15
4305,4,426,2,17.98,2025-04-10,Atlanta,36
4306,2,8,2,21.98,2025-04-02,Dallas,15
4307,1,672,1,12.99,2025-06-04,Chicago,30
4308,3,447,1,11.49,2025-03-30,New York,22
4309,3,92,1,11.49,2025-04-17,New York,20
4310,5,518,3,14.97,2025-04-16,Dallas,33
4311,3,795,3,34.47,2025-04-07,Dallas,45
4312,2,29,1,10.99,2025-05-11,Miami,34
4313,3,675,2,22.98,2025-02-19,Miami,41
4314,1,853,1,12.99,2025-02-11,Atlanta,35
4315,5,913,1,4.99,2025-06-08,Chicago,29
4316,5,958,1,4.99,2025-03-23,Chicago,42
4317,4,105,1,8.99,2025-05-29,New York,25
4318,3,452,3,34.47,2025-03-30,Miami,23
4319,3,152,3,34.47,2025-03-12,Miami,24
4320,2,221,2,21.98,2025-01-10,New York,18
4321,4,910,2,17.98,2025-01-10,New York,27
4322,5,903,1,4.99,2025-05-07,Chicago,32
4323,4,425,1,8.99,2025-04-22,Dallas,33
4324,5,634,2,9.98,2025-02-15,Miami,26
4325,1,565,3,38.97,2025-05-20,Atlanta,17
4326,2,11,2,21.98,2025-02-04,Atlanta,34
4327,1,617,2,25.98,2025-02-18,Atlanta,30
4328,3,619,3,34.47,2025-02-14,Miami,43
4329,2,770,2,21.98,2025-03-29,Chicago,21
4330,3,385,1,11.49,2025-06-29,Atlanta,34
4331,3,245,2,22.98,2025-01-28,New York,24
4332,4,904,3,26.97,2025-05-12,Chicago,33
4333,3,519,1,11.49,2025-01-05,Atlanta,24
4334,4,322,2,17.98,2025-06-29,Chicago,26
4335,3,593,3,34.47,2025-04-27,Miami,25
4336,1,929,2,25.98,2025-03-18,Miami,31
4337,3,815,3,34.47,2025-02-02,Dallas,35
4338,4,416,2,17.98,2025-01-15,Atlanta,31
4339,5,596,1,4.99,2025-05-14,New York,33
4340,1,250,3,38.97,2025-05-12,Miami,32
4341,5,710,3,14.97,2025-06-15,New York,38
4342,1,492,2,25.98,2025-02-17,Miami,24
4343,1,16,2,25.98,2025-03-08,New York,31
4344,5,223,3,14.97,2025-06-19,Chicago,24
4345,4,137,2,17.98,2025-05-05,Atlanta,28
4346,5,638,1,4.99,2025-05-16,Miami,19
4347,3,933,2,22.98,2025-02-25,Dallas,41
